bin1,bin2,classification,ANI1,ANI2,AF1,AF2,comp1,comp2,contam1,contam2,size1,size2,contigs1,contigs2
3300020481-bin.2,3300020486-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.66,99.63,0.5,0.49,95.82,97.05,0.56,0.22,4197120,4237138,262,188
3300020481-bin.2,3300020487-bin.3,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.58,99.58,0.52,0.5,95.82,97.79,0.56,0.67,4197120,4375691,262,203
3300020481-bin.2,3300020490-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.97,99.97,0.54,0.52,95.82,98.16,0.56,0,4197120,4413662,262,111
3300020481-bin.2,3300020491-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.97,99.96,0.48,0.46,95.82,99.15,0.56,0.22,4197120,4439240,262,127
3300020481-bin.2,3300020500-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.77,99.77,0.5,0.56,95.82,92.26,0.56,0.56,4197120,3750821,262,406
3300020481-bin.2,3300020522-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.42,99.07,0.41,0.5,95.82,87.97,0.56,0.33,4197120,3453214,262,425
3300020481-bin.2,3300020526-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.24,99.26,0.49,0.51,95.82,95.71,0.56,0.34,4197120,4009088,262,315
3300020481-bin.2,3300020534-bin.16,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.25,99.24,0.47,0.47,95.82,97.66,0.56,0.23,4197120,4211073,262,218
3300020481-bin.2,3300020535-bin.28,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.2,99.27,0.31,0.4,95.82,77.53,0.56,1.11,4197120,3198828,262,564
3300020481-bin.2,3300020538-bin.25,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.28,99.26,0.49,0.5,95.82,96.33,0.56,0.89,4197120,3988093,262,310
3300020481-bin.2,3300020555-bin.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.5,99.47,0.51,0.55,95.82,94.8,0.56,0.45,4197120,3800267,262,336
3300020481-bin.2,3300020564-bin.4,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.51,99.51,0.46,0.54,95.82,90.37,0.56,0,4197120,3527720,262,411
3300020481-bin.2,3300020572-bin.17,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.28,98.8,0.5,0.5,95.82,96.49,0.56,0.22,4197120,4070686,262,244
3300020481-bin.2,3300021140-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.19,99.2,0.36,0.44,95.82,80.33,0.56,1.56,4197120,3424537,262,539
3300020481-bin.2,3300021141-bin.30,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.35,99.35,0.46,0.5,95.82,94.57,0.56,0.22,4197120,3750303,262,365
3300020485-bin.5,3300020481-bin.2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.9,99.9,0.6,0.62,95.58,95.82,1.67,0.56,4297039,4197120,268,262
3300020485-bin.5,3300020486-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.45,99.44,0.5,0.51,95.58,97.05,1.67,0.22,4297039,4237138,268,188
3300020485-bin.5,3300020487-bin.3,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.43,99.44,0.51,0.51,95.58,97.79,1.67,0.67,4297039,4375691,268,203
3300020485-bin.5,3300020490-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.95,99.94,0.51,0.5,95.58,98.16,1.67,0,4297039,4413662,268,111
3300020485-bin.5,3300020491-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.95,99.95,0.52,0.5,95.58,99.15,1.67,0.22,4297039,4439240,268,127
3300020485-bin.5,3300020500-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.74,99.72,0.48,0.53,95.58,92.26,1.67,0.56,4297039,3750821,268,406
3300020485-bin.5,3300020522-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.39,99.4,0.39,0.48,95.58,87.97,1.67,0.33,4297039,3453214,268,425
3300020485-bin.5,3300020526-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.17,98.57,0.47,0.49,95.58,95.71,1.67,0.34,4297039,4009088,268,315
3300020485-bin.5,3300020534-bin.16,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.02,99.04,0.46,0.47,95.58,97.66,1.67,0.23,4297039,4211073,268,218
3300020485-bin.5,3300020535-bin.28,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.22,98.85,0.31,0.41,95.58,77.53,1.67,1.11,4297039,3198828,268,564
3300020485-bin.5,3300020538-bin.25,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.24,99.24,0.48,0.5,95.58,96.33,1.67,0.89,4297039,3988093,268,310
3300020485-bin.5,3300020555-bin.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.41,99.41,0.48,0.54,95.58,94.8,1.67,0.45,4297039,3800267,268,336
3300020485-bin.5,3300020564-bin.4,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.48,99.48,0.44,0.53,95.58,90.37,1.67,0,4297039,3527720,268,411
3300020485-bin.5,3300020572-bin.17,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.13,99.16,0.48,0.48,95.58,96.49,1.67,0.22,4297039,4070686,268,244
3300020485-bin.5,3300021140-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.09,99.1,0.34,0.42,95.58,80.33,1.67,1.56,4297039,3424537,268,539
3300020485-bin.5,3300021141-bin.30,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.29,99.3,0.43,0.49,95.58,94.57,1.67,0.22,4297039,3750303,268,365
3300020486-bin.6,3300020487-bin.3,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.98,99.98,0.62,0.6,97.05,97.79,0.22,0.67,4237138,4375691,188,203
3300020486-bin.6,3300020500-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.67,99.66,0.44,0.51,97.05,92.26,0.22,0.56,4237138,3750821,188,406
3300020486-bin.6,3300020522-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.37,99.38,0.36,0.43,97.05,87.97,0.22,0.33,4237138,3453214,188,425
3300020486-bin.6,3300020526-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.24,99.24,0.49,0.49,97.05,95.71,0.22,0.34,4237138,4009088,188,315
3300020486-bin.6,3300020534-bin.16,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.09,98.33,0.53,0.53,97.05,97.66,0.22,0.23,4237138,4211073,188,218
3300020486-bin.6,3300020535-bin.28,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.17,99.16,0.27,0.34,97.05,77.53,0.22,1.11,4237138,3198828,188,564
3300020486-bin.6,3300020538-bin.25,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.21,98.36,0.48,0.5,97.05,96.33,0.22,0.89,4237138,3988093,188,310
3300020486-bin.6,3300020555-bin.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.41,99.41,0.47,0.51,97.05,94.8,0.22,0.45,4237138,3800267,188,336
3300020486-bin.6,3300020564-bin.4,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.47,99.46,0.4,0.48,97.05,90.37,0.22,0,4237138,3527720,188,411
3300020486-bin.6,3300020572-bin.17,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.09,99.12,0.49,0.51,97.05,96.49,0.22,0.22,4237138,4070686,188,244
3300020486-bin.6,3300021140-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.16,99.16,0.33,0.38,97.05,80.33,0.22,1.56,4237138,3424537,188,539
3300020486-bin.6,3300021141-bin.30,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.35,99.36,0.43,0.48,97.05,94.57,0.22,0.22,4237138,3750303,188,365
3300020487-bin.3,3300020500-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.68,99.69,0.44,0.51,97.79,92.26,0.67,0.56,4375691,3750821,203,406
3300020487-bin.3,3300020522-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.34,99.36,0.38,0.48,97.79,87.97,0.67,0.33,4375691,3453214,203,425
3300020487-bin.3,3300020526-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.27,99.28,0.45,0.47,97.79,95.71,0.67,0.34,4375691,4009088,203,315
3300020487-bin.3,3300020564-bin.4,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.49,99.49,0.39,0.49,97.79,90.37,0.67,0,4375691,3527720,203,411
3300020487-bin.3,3300020572-bin.17,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.1,99.12,0.47,0.5,97.79,96.49,0.67,0.22,4375691,4070686,203,244
3300020487-bin.3,3300021140-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.16,98.59,0.32,0.4,97.79,80.33,0.67,1.56,4375691,3424537,203,539
3300020487-bin.3,3300021141-bin.30,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.34,98.95,0.44,0.5,97.79,94.57,0.67,0.22,4375691,3750303,203,365
3300020490-bin.6,3300020486-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.39,99.38,0.5,0.51,98.16,97.05,0,0.22,4413662,4237138,111,188
3300020490-bin.6,3300020487-bin.3,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.38,99.41,0.49,0.49,98.16,97.79,0,0.67,4413662,4375691,111,203
3300020490-bin.6,3300020500-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.74,99.74,0.33,0.39,98.16,92.26,0,0.56,4413662,3750821,111,406
3300020490-bin.6,3300020522-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.38,99.39,0.28,0.35,98.16,87.97,0,0.33,4413662,3453214,111,425
3300020490-bin.6,3300020526-bin.18,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.23,98.56,0.38,0.42,98.16,95.71,0,0.34,4413662,4009088,111,315
3300020490-bin.6,3300020534-bin.16,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.07,99.12,0.48,0.49,98.16,97.66,0,0.23,4413662,4211073,111,218
3300020490-bin.6,3300020535-bin.28,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.27,99.24,0.18,0.25,98.16,77.53,0,1.11,4413662,3198828,111,564
3300020490-bin.6,3300020538-bin.25,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.23,98.55,0.39,0.41,98.16,96.33,0,0.89,4413662,3988093,111,310
3300020490-bin.6,3300020555-bin.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.45,99.45,0.36,0.41,98.16,94.8,0,0.45,4413662,3800267,111,336
3300020490-bin.6,3300020564-bin.4,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__UKL13-PB;s__UKL13-PB,99.52,99.52,0.29,0.35,98.16,90.37,0,0,4413662,3527720,111,411
